Disease_1,Disease_2,is_a,Resemble,Source
DOID:0080090,DOID:423,1,0,DO
DOID:0080091,DOID:0080307,1,0,DO
DOID:0080307,DOID:423,1,0,DO
DOID:0080092,DOID:0080307,1,0,DO
DOID:0080093,DOID:0080307,1,0,DO
DOID:0080094,DOID:0080307,1,0,DO
DOID:0080095,DOID:0080307,1,0,DO
DOID:0080096,DOID:0080307,1,0,DO
DOID:0080097,DOID:0080307,1,0,DO
DOID:0080098,DOID:0080307,1,0,DO
DOID:0080099,DOID:699,1,0,DO
DOID:699,DOID:423,1,0,DO
DOID:0080100,DOID:423,1,0,DO
DOID:0080101,DOID:0080100,1,0,DO
DOID:0080102,DOID:0080100,1,0,DO
DOID:0080103,DOID:0080100,1,0,DO
DOID:0080105,DOID:225,1,0,DO
DOID:0080106,DOID:225,1,0,DO
DOID:0080107,DOID:225,1,0,DO
DOID:0080108,DOID:423,1,0,DO
DOID:0080109,DOID:0060123,1,0,DO
DOID:0080110,DOID:225,1,0,DO
DOID:0080111,DOID:0111139,1,0,DO
DOID:0080112,DOID:0111139,1,0,DO
DOID:0080113,DOID:0111139,1,0,DO
DOID:0080114,DOID:0111139,1,0,DO
DOID:0080115,DOID:0111139,1,0,DO
DOID:0080116,DOID:0111139,1,0,DO
DOID:0080117,DOID:0111139,1,0,DO
DOID:0080118,DOID:0111139,1,0,DO
DOID:0080119,DOID:0070329,1,0,DO
DOID:0080120,DOID:0070329,1,0,DO
DOID:0080121,DOID:0070329,1,0,DO
DOID:0080122,DOID:0070329,1,0,DO
DOID:0080123,DOID:0070329,1,0,DO
DOID:0080124,DOID:0070329,1,0,DO
DOID:0080125,DOID:0070329,1,0,DO
DOID:0080126,DOID:0070329,1,0,DO
DOID:0080127,DOID:0070329,1,0,DO
DOID:0080128,DOID:0070329,1,0,DO
DOID:0080129,DOID:0070329,1,0,DO
DOID:0080130,DOID:0070329,1,0,DO
DOID:0080131,DOID:0070329,1,0,DO
DOID:0080132,DOID:0070329,1,0,DO
DOID:0080133,DOID:0070330,1,0,DO
DOID:0080134,DOID:0070330,1,0,DO
DOID:0080135,DOID:0070330,1,0,DO
DOID:0080136,DOID:0070330,1,0,DO
DOID:0080137,DOID:3125,1,0,DO
DOID:0080138,DOID:0080503,1,0,DO
DOID:0080503,DOID:3146,1,0,DO
DOID:0080139,DOID:0080503,1,0,DO
DOID:0080140,DOID:0080503,1,0,DO
DOID:0080141,DOID:0080688,1,0,DO
DOID:0080688,DOID:225,1,0,DO
DOID:0080142,DOID:0080688,1,0,DO
DOID:0080143,DOID:1279,1,0,DO
DOID:1279,DOID:5656,1,0,DO
DOID:0080144,DOID:9952,1,0,DO
DOID:9952,DOID:12603,1,0,DO
DOID:0080145,DOID:0080144,1,0,DO
DOID:0080146,DOID:0080144,1,0,DO
DOID:0080147,DOID:0060058,1,0,DO
DOID:0080148,DOID:0080147,1,0,DO
DOID:0080149,DOID:8864,1,0,DO
DOID:8864,DOID:8527,1,0,DO
DOID:0080150,DOID:9406,1,0,DO
DOID:0080153,DOID:3146,1,0,DO
DOID:0080154,DOID:3146,1,0,DO
DOID:0080155,DOID:3146,1,0,DO
DOID:0080156,DOID:10493,1,0,DO
DOID:10493,DOID:3952,1,0,DO
DOID:0080158,DOID:4677,1,0,DO
DOID:4677,DOID:10124,1,0,DO
DOID:0080159,DOID:11608,1,0,DO
DOID:11608,DOID:9471,1,0,DO
DOID:0080160,DOID:3612,1,0,DO
DOID:3612,DOID:5679,1,0,DO
DOID:0080161,DOID:1508,1,0,DO
DOID:1508,DOID:2473,1,0,DO
DOID:0080162,DOID:2921,1,0,DO
DOID:0080163,DOID:2914,1,0,DO
DOID:0080164,DOID:0070004,1,0,DO
DOID:0080165,DOID:0080164,1,0,DO
DOID:0080166,DOID:0080164,1,0,DO
DOID:0080167,DOID:0080164,1,0,DO
DOID:0080169,DOID:0050826,1,0,DO
DOID:0080170,DOID:182,1,0,DO
DOID:182,DOID:10575,1,0,DO
DOID:0080171,DOID:77,1,0,DO
DOID:0080172,DOID:655,1,0,DO
DOID:0080173,DOID:0080015,1,0,DO
DOID:0080174,DOID:0080173,1,0,DO
DOID:0080175,DOID:0080173,1,0,DO
DOID:0080176,DOID:9470,1,0,DO
DOID:9470,DOID:9471,1,0,DO
DOID:0080177,DOID:272,1,0,DO
DOID:272,DOID:178,1,0,DO
DOID:0080178,DOID:77,1,0,DO
DOID:0080179,DOID:9470,1,0,DO
DOID:0080180,DOID:225,1,0,DO
DOID:0080181,DOID:225,1,0,DO
DOID:0080182,DOID:5015,1,0,DO
DOID:5015,DOID:684,1,0,DO
DOID:0080183,DOID:1520,1,0,DO
DOID:1520,DOID:219,1,0,DO
DOID:0080184,DOID:4926,1,0,DO
DOID:4926,DOID:3910,1,0,DO
DOID:0080185,DOID:4926,1,0,DO
DOID:0080186,DOID:4926,1,0,DO
DOID:0080187,DOID:1036,1,0,DO
DOID:1036,DOID:1240,1,0,DO
DOID:0080188,DOID:1036,1,0,DO
DOID:0080189,DOID:0050687,1,0,DO
DOID:0080190,DOID:0080189,1,0,DO
DOID:0080191,DOID:225,1,0,DO
DOID:0080192,DOID:0050745,1,0,DO
DOID:0080193,DOID:2952,1,0,DO
DOID:2952,DOID:2742,1,0,DO
DOID:0080194,DOID:225,1,0,DO
DOID:0080195,DOID:225,1,0,DO
DOID:0080196,DOID:225,1,0,DO
DOID:0080197,DOID:0050557,1,0,DO
DOID:0080198,DOID:0060036,1,0,DO
DOID:9256,DOID:5672,1,0,DO
DOID:0080200,DOID:14766,1,0,DO
DOID:14766,DOID:557,1,0,DO
DOID:12594,DOID:14766,1,0,DO
DOID:0080201,DOID:225,1,0,DO
DOID:0080202,DOID:8858,1,0,DO
DOID:0080204,DOID:557,1,0,DO
DOID:0080205,DOID:18,1,0,DO
DOID:18,DOID:7,1,0,DO
DOID:0080206,DOID:0080205,1,0,DO
DOID:0080207,DOID:0080205,1,0,DO
DOID:0080208,DOID:9452,1,0,DO
DOID:9452,DOID:9455,1,0,DO
DOID:0080209,DOID:8955,1,0,DO
DOID:0080210,DOID:0050745,1,0,DO
DOID:0080211,DOID:0050748,1,0,DO
DOID:0080212,DOID:0110861,1,0,DO
DOID:0110861,DOID:0080322,1,0,DO
DOID:0080213,DOID:0060361,1,0,DO
DOID:0080214,DOID:0060361,1,0,DO
DOID:0080215,DOID:0050709,1,0,DO
DOID:0080216,DOID:10486,1,0,DO
DOID:10486,DOID:5295,1,0,DO
DOID:0080217,DOID:9455,1,0,DO
DOID:0080218,DOID:1673,1,0,DO
DOID:1673,DOID:1532,1,0,DO
DOID:0080219,DOID:2855,1,0,DO
DOID:2855,DOID:50,1,0,DO
DOID:0080222,DOID:4184,1,0,DO
DOID:0080223,DOID:3390,1,0,DO
DOID:0080224,DOID:4959,1,0,DO
DOID:0080225,DOID:332,1,0,DO
DOID:0080226,DOID:0050888,1,0,DO
DOID:0080227,DOID:0050888,1,0,DO
DOID:0080228,DOID:0060307,1,0,DO
DOID:0080230,DOID:0060307,1,0,DO
DOID:0080231,DOID:0060307,1,0,DO
DOID:0080232,DOID:0060307,1,0,DO
DOID:0080233,DOID:0060307,1,0,DO
DOID:0080234,DOID:0060307,1,0,DO
DOID:0080235,DOID:0060307,1,0,DO
DOID:0080236,DOID:0060307,1,0,DO
DOID:0080237,DOID:0060307,1,0,DO
DOID:0080238,DOID:0060307,1,0,DO
DOID:0080239,DOID:0060308,1,0,DO
DOID:0080240,DOID:0050776,1,0,DO
DOID:0080241,DOID:0060309,1,0,DO
DOID:0080242,DOID:0060309,1,0,DO
DOID:0080243,DOID:0111721,1,0,DO
DOID:0111721,DOID:2187,1,0,DO
DOID:0080244,DOID:0080694,1,0,DO
DOID:0080245,DOID:0080694,1,0,DO
DOID:0080246,DOID:0080694,1,0,DO
DOID:0080247,DOID:0080694,1,0,DO
DOID:0080248,DOID:0050467,1,0,DO
DOID:0080249,DOID:0050467,1,0,DO
DOID:0080250,DOID:0050467,1,0,DO
DOID:0080251,DOID:0050467,1,0,DO
DOID:0080252,DOID:0050952,1,0,DO
DOID:0080253,DOID:0050778,1,0,DO
DOID:0080254,DOID:4501,1,0,DO
DOID:0080255,DOID:0060306,1,0,DO
DOID:0080256,DOID:0050857,1,0,DO
DOID:0080257,DOID:0060655,1,0,DO
DOID:0080258,DOID:0060655,1,0,DO
DOID:0080259,DOID:0050950,1,0,DO
DOID:0080260,DOID:0050950,1,0,DO
DOID:0080261,DOID:0050565,1,0,DO
DOID:0080262,DOID:0050565,1,0,DO
DOID:0080263,DOID:0050565,1,0,DO
DOID:0080264,DOID:0050535,1,0,DO
DOID:0080265,DOID:2590,1,0,DO
DOID:0080266,DOID:9562,1,0,DO
DOID:0080267,DOID:0050564,1,0,DO
DOID:0080268,DOID:0050564,1,0,DO
DOID:0080269,DOID:0050564,1,0,DO
DOID:0080270,DOID:0050564,1,0,DO
DOID:0080271,DOID:2590,1,0,DO
DOID:0080272,DOID:2590,1,0,DO
DOID:0080273,DOID:0110861,1,0,DO
DOID:0080274,DOID:0070330,1,0,DO
DOID:0080275,DOID:0050777,1,0,DO
DOID:0080276,DOID:0050777,1,0,DO
DOID:0080277,DOID:0050777,1,0,DO
DOID:0080278,DOID:0050777,1,0,DO
DOID:0080279,DOID:0050777,1,0,DO
DOID:0080280,DOID:0060466,1,0,DO
DOID:0080281,DOID:5419,1,0,DO
DOID:0080282,DOID:0050709,1,0,DO
DOID:0080283,DOID:0050709,1,0,DO
DOID:0080284,DOID:0050709,1,0,DO
DOID:0080285,DOID:0050709,1,0,DO
DOID:0080286,DOID:1441,1,0,DO
DOID:0080287,DOID:1441,1,0,DO
DOID:0080288,DOID:1441,1,0,DO
DOID:0080289,DOID:4501,1,0,DO
DOID:0080290,DOID:10780,1,0,DO
DOID:0080291,DOID:0050709,1,0,DO
DOID:0080292,DOID:10584,1,0,DO
DOID:10584,DOID:8466,1,0,DO
DOID:0080293,DOID:0050592,1,0,DO
DOID:0080294,DOID:0050543,1,0,DO
DOID:0080295,DOID:0050592,1,0,DO
DOID:0080296,DOID:0060786,1,0,DO
DOID:0080297,DOID:1925,1,0,DO
DOID:811,DOID:65,1,0,DO
DOID:0080300,DOID:0080298,1,0,DO
DOID:0080301,DOID:626,1,0,DO
DOID:0080302,DOID:0050847,1,0,DO
DOID:0080303,DOID:3910,1,0,DO
DOID:3910,DOID:1324,1,0,DO
DOID:0080304,DOID:3910,1,0,DO
DOID:0080305,DOID:3910,1,0,DO
DOID:0080306,DOID:3910,1,0,DO
DOID:0080308,DOID:0080307,1,0,DO
DOID:0080309,DOID:0080307,1,0,DO
DOID:0080311,DOID:0060309,1,0,DO
DOID:0080312,DOID:0050888,1,0,DO
DOID:0080313,DOID:0080015,1,0,DO
DOID:0080314,DOID:0050572,1,0,DO
DOID:0080315,DOID:10579,1,0,DO
DOID:0080316,DOID:0080315,1,0,DO
DOID:0080317,DOID:0080315,1,0,DO
DOID:0080318,DOID:0080315,1,0,DO
DOID:0080319,DOID:628,1,0,DO
DOID:0080320,DOID:0060090,1,0,DO
DOID:0080321,DOID:0080320,1,0,DO
DOID:0080322,DOID:2975,1,0,DO
DOID:2975,DOID:557,1,0,DO
DOID:0080323,DOID:1793,1,0,DO
DOID:1793,DOID:170,1,0,DO
DOID:0080324,DOID:13515,1,0,DO
DOID:13515,DOID:225,1,0,DO
DOID:0080325,DOID:13515,1,0,DO
DOID:0080326,DOID:11984,1,0,DO
DOID:11984,DOID:0060036,1,0,DO
DOID:0080327,DOID:225,1,0,DO
DOID:0080328,DOID:225,1,0,DO
DOID:0080329,DOID:0060294,1,0,DO
DOID:0080330,DOID:0060294,1,0,DO
DOID:0080331,DOID:0060294,1,0,DO
DOID:0080332,DOID:62,1,0,DO
DOID:62,DOID:4079,1,0,DO
DOID:0080333,DOID:0080332,1,0,DO
DOID:0080334,DOID:0080332,1,0,DO
DOID:0080335,DOID:0070329,1,0,DO
DOID:0080336,DOID:0070329,1,0,DO
DOID:0080337,DOID:0070329,1,0,DO
DOID:0080338,DOID:10780,1,0,DO
DOID:0080339,DOID:10780,1,0,DO
DOID:0080342,DOID:225,1,0,DO
DOID:0080343,DOID:8955,1,0,DO
DOID:0080344,DOID:225,1,0,DO
DOID:0080345,DOID:0080344,1,0,DO
DOID:0080346,DOID:0080344,1,0,DO
DOID:5719,DOID:3953,1,0,DO
DOID:0080348,DOID:10652,1,0,DO
DOID:10652,DOID:680,1,0,DO
DOID:0080349,DOID:0050709,1,0,DO
DOID:0080350,DOID:10584,1,0,DO
DOID:0080351,DOID:225,1,0,DO
DOID:0080352,DOID:2581,1,0,DO
DOID:0080353,DOID:10609,1,0,DO
DOID:0080354,DOID:0060388,1,0,DO
DOID:0080355,DOID:3119,1,0,DO
DOID:0080356,DOID:417,1,0,DO
DOID:0080357,DOID:0050713,1,0,DO
DOID:0080358,DOID:0050713,1,0,DO
DOID:0080359,DOID:0050713,1,0,DO
DOID:0080360,DOID:0050713,1,0,DO
DOID:0080361,DOID:655,1,0,DO
DOID:0080362,DOID:0080027,1,0,DO
DOID:0080363,DOID:700,1,0,DO
DOID:0080364,DOID:0050687,1,0,DO
DOID:0080365,DOID:0060095,1,0,DO
DOID:0080366,DOID:0060123,1,0,DO
DOID:0080367,DOID:1036,1,0,DO
DOID:0080368,DOID:0050622,1,0,DO
DOID:0080369,DOID:192,1,0,DO
DOID:192,DOID:193,1,0,DO
DOID:0080370,DOID:0080368,1,0,DO
DOID:0080371,DOID:0080368,1,0,DO
DOID:0080372,DOID:0050905,1,0,DO
DOID:0080373,DOID:48,1,0,DO
DOID:48,DOID:15,1,0,DO
DOID:0080374,DOID:3119,1,0,DO
DOID:0080375,DOID:0080374,1,0,DO
DOID:0080376,DOID:225,1,0,DO
DOID:0080377,DOID:906,1,0,DO
DOID:0080379,DOID:2590,1,0,DO
DOID:0080380,DOID:2590,1,0,DO
DOID:0080381,DOID:2590,1,0,DO
DOID:0080382,DOID:2590,1,0,DO
DOID:0080383,DOID:2590,1,0,DO
DOID:0080384,DOID:2590,1,0,DO
DOID:0080385,DOID:2590,1,0,DO
DOID:0080386,DOID:2590,1,0,DO
DOID:0080387,DOID:2590,1,0,DO
DOID:0080388,DOID:2590,1,0,DO
DOID:0080389,DOID:2590,1,0,DO
DOID:0080390,DOID:2590,1,0,DO
DOID:0080391,DOID:2590,1,0,DO
DOID:0080392,DOID:2590,1,0,DO
DOID:0080393,DOID:2590,1,0,DO
DOID:0080394,DOID:2590,1,0,DO
DOID:0080395,DOID:0050567,1,0,DO
DOID:0080396,DOID:0050567,1,0,DO
DOID:0080397,DOID:0050567,1,0,DO
DOID:0080398,DOID:0050567,1,0,DO
DOID:0080399,DOID:0050567,1,0,DO
DOID:0080400,DOID:0050567,1,0,DO
DOID:0080401,DOID:0050567,1,0,DO
DOID:0080402,DOID:0050567,1,0,DO
DOID:0080403,DOID:0050567,1,0,DO
DOID:0080404,DOID:0050567,1,0,DO
DOID:0080405,DOID:0050567,1,0,DO
DOID:0080406,DOID:0050567,1,0,DO
DOID:0080407,DOID:0050567,1,0,DO
DOID:0080408,DOID:0050567,1,0,DO
DOID:0080409,DOID:0050424,1,0,DO
DOID:0080410,DOID:0050424,1,0,DO
DOID:0080411,DOID:0050424,1,0,DO
DOID:0080412,DOID:0050424,1,0,DO
DOID:0080413,DOID:0050709,1,0,DO
DOID:0080414,DOID:0050709,1,0,DO
DOID:0080415,DOID:0050709,1,0,DO
DOID:0080416,DOID:0050709,1,0,DO
DOID:0080417,DOID:0050709,1,0,DO
DOID:0080418,DOID:0050709,1,0,DO
DOID:0080419,DOID:0050709,1,0,DO
DOID:0080420,DOID:0050709,1,0,DO
DOID:0080421,DOID:0050709,1,0,DO
DOID:0080422,DOID:0050709,1,0,DO
DOID:0080424,DOID:0050709,1,0,DO
DOID:0080425,DOID:0050709,1,0,DO
DOID:0080426,DOID:0050709,1,0,DO
DOID:0080427,DOID:0050709,1,0,DO
DOID:0080428,DOID:0050709,1,0,DO
DOID:0080429,DOID:0050709,1,0,DO
DOID:0080430,DOID:0050709,1,0,DO
DOID:0080431,DOID:0050709,1,0,DO
DOID:0080432,DOID:0050709,1,0,DO
DOID:0080433,DOID:0050709,1,0,DO
DOID:0080434,DOID:0050709,1,0,DO
DOID:0080435,DOID:0050709,1,0,DO
DOID:0080436,DOID:0050709,1,0,DO
DOID:0080437,DOID:0050709,1,0,DO
DOID:0080438,DOID:0050709,1,0,DO
DOID:0080439,DOID:0050709,1,0,DO
DOID:0080440,DOID:0050709,1,0,DO
DOID:0080441,DOID:0050709,1,0,DO
DOID:0080442,DOID:0050709,1,0,DO
DOID:0080443,DOID:0050709,1,0,DO
DOID:0080444,DOID:0050709,1,0,DO
DOID:0080445,DOID:0050709,1,0,DO
DOID:0080446,DOID:0050709,1,0,DO
DOID:0080447,DOID:0050709,1,0,DO
DOID:0080448,DOID:0050709,1,0,DO
DOID:0080449,DOID:0050709,1,0,DO
DOID:0080450,DOID:0050709,1,0,DO
DOID:0080451,DOID:0050709,1,0,DO
DOID:0080452,DOID:0050709,1,0,DO
DOID:0080453,DOID:0050709,1,0,DO
DOID:0080454,DOID:0050709,1,0,DO
DOID:0080455,DOID:0050709,1,0,DO
DOID:0080456,DOID:0050709,1,0,DO
DOID:0080457,DOID:0050709,1,0,DO
DOID:0080458,DOID:0050709,1,0,DO
DOID:0080459,DOID:0050709,1,0,DO
DOID:0080460,DOID:0050709,1,0,DO
DOID:0080461,DOID:0050709,1,0,DO
DOID:0080462,DOID:0050709,1,0,DO
DOID:0080463,DOID:0050709,1,0,DO
DOID:0080464,DOID:0050709,1,0,DO
DOID:0080465,DOID:0050709,1,0,DO
DOID:0080467,DOID:0050709,1,0,DO
DOID:0080468,DOID:0050709,1,0,DO
DOID:0080470,DOID:0050709,1,0,DO
DOID:0080471,DOID:0050701,1,0,DO
DOID:0080472,DOID:0050701,1,0,DO
DOID:0080473,DOID:0050888,1,0,DO
DOID:0080474,DOID:8893,1,0,DO
DOID:8893,DOID:37,1,0,DO
DOID:0080475,DOID:8893,1,0,DO
DOID:0080476,DOID:0080377,1,0,DO
DOID:0080477,DOID:0080377,1,0,DO
DOID:0080478,DOID:0080377,1,0,DO
DOID:0080479,DOID:0080377,1,0,DO
DOID:0080480,DOID:0080377,1,0,DO
DOID:0080481,DOID:0080377,1,0,DO
DOID:0080482,DOID:0080377,1,0,DO
DOID:0080483,DOID:0080377,1,0,DO
DOID:0080484,DOID:0080377,1,0,DO
DOID:0080485,DOID:0080377,1,0,DO
DOID:0080486,DOID:0080377,1,0,DO
DOID:0080487,DOID:0080377,1,0,DO
DOID:0080489,DOID:3322,1,0,DO
DOID:3322,DOID:2368,1,0,DO
DOID:0080490,DOID:0080488,1,0,DO
DOID:0080491,DOID:0060669,1,0,DO
DOID:0080492,DOID:6612,1,0,DO
DOID:6612,DOID:628,1,0,DO
DOID:0080493,DOID:14450,1,0,DO
DOID:14450,DOID:14447,1,0,DO
DOID:0080494,DOID:14450,1,0,DO
DOID:0080495,DOID:14450,1,0,DO
DOID:0080496,DOID:14450,1,0,DO
DOID:0080497,DOID:14450,1,0,DO
DOID:0080498,DOID:14450,1,0,DO
DOID:0080499,DOID:14450,1,0,DO
DOID:0080500,DOID:14450,1,0,DO
DOID:0080501,DOID:3322,1,0,DO
DOID:0080502,DOID:3322,1,0,DO
DOID:0080504,DOID:0060892,1,0,DO
DOID:0080505,DOID:11725,1,0,DO
DOID:11725,DOID:225,1,0,DO
DOID:0080506,DOID:11725,1,0,DO
DOID:0080507,DOID:11725,1,0,DO
DOID:0080508,DOID:11725,1,0,DO
DOID:0080509,DOID:11725,1,0,DO
DOID:0080510,DOID:4644,1,0,DO
DOID:0080511,DOID:4644,1,0,DO
DOID:0080512,DOID:0060306,1,0,DO
DOID:0080513,DOID:0060306,1,0,DO
DOID:0080514,DOID:0060306,1,0,DO
DOID:0080515,DOID:0060306,1,0,DO
DOID:0080516,DOID:0060306,1,0,DO
DOID:0080517,DOID:0060306,1,0,DO
DOID:0080518,DOID:0060306,1,0,DO
DOID:0080519,DOID:225,1,0,DO
DOID:0080520,DOID:74,1,0,DO
DOID:74,DOID:7,1,0,DO
DOID:0080521,DOID:3908,1,0,DO
DOID:3908,DOID:3905,1,0,DO
DOID:0080522,DOID:3963,1,0,DO
DOID:0080523,DOID:10579,1,0,DO
DOID:0080524,DOID:3963,1,0,DO
DOID:0080525,DOID:0080524,1,0,DO
DOID:0080526,DOID:9563,1,0,DO
DOID:9563,DOID:1176,1,0,DO
DOID:0080527,DOID:9563,1,0,DO
DOID:0080528,DOID:9563,1,0,DO
DOID:0080530,DOID:12318,1,0,DO
DOID:0080531,DOID:3382,1,0,DO
DOID:3382,DOID:3939,1,0,DO
DOID:0080532,DOID:5093,1,0,DO
DOID:5093,DOID:0050686,1,0,DO
DOID:0080533,DOID:225,1,0,DO
DOID:0080534,DOID:1115,1,0,DO
DOID:1115,DOID:0050687,1,0,DO
DOID:0080535,DOID:896,1,0,DO
DOID:0080536,DOID:0080535,1,0,DO
DOID:0080537,DOID:0080535,1,0,DO
DOID:0080538,DOID:225,1,0,DO
DOID:0080539,DOID:936,1,0,DO
DOID:0080540,DOID:3211,1,0,DO
DOID:0080541,DOID:9252,1,0,DO
DOID:0080542,DOID:0080541,1,0,DO
DOID:0080543,DOID:0080541,1,0,DO
DOID:2959,DOID:2115,1,0,DO
DOID:0080545,DOID:2959,1,0,DO
DOID:0080546,DOID:0080208,1,0,DO
DOID:0080547,DOID:0080208,1,0,DO
DOID:0080548,DOID:14291,1,0,DO
DOID:14291,DOID:0080690,1,0,DO
DOID:0080549,DOID:14291,1,0,DO
DOID:0080550,DOID:14291,1,0,DO
DOID:0080551,DOID:0050428,1,0,DO
DOID:0080552,DOID:0050570,1,0,DO
DOID:0080553,DOID:0050570,1,0,DO
DOID:0080554,DOID:0050570,1,0,DO
DOID:0080555,DOID:0050570,1,0,DO
DOID:0080556,DOID:0050570,1,0,DO
DOID:0080557,DOID:0050570,1,0,DO
DOID:0080558,DOID:0050570,1,0,DO
DOID:0080559,DOID:0050570,1,0,DO
DOID:0080560,DOID:0050570,1,0,DO
DOID:0080561,DOID:0050570,1,0,DO
DOID:0080562,DOID:0050570,1,0,DO
DOID:0080563,DOID:0050570,1,0,DO
DOID:0080564,DOID:0050570,1,0,DO
DOID:0080565,DOID:0050570,1,0,DO
DOID:0080566,DOID:0050570,1,0,DO
DOID:0080567,DOID:0050570,1,0,DO
DOID:0080568,DOID:0050570,1,0,DO
DOID:0080569,DOID:0050570,1,0,DO
DOID:0080570,DOID:0050570,1,0,DO
DOID:0080571,DOID:0050570,1,0,DO
DOID:0080572,DOID:0050570,1,0,DO
DOID:0080573,DOID:0050570,1,0,DO
DOID:0080574,DOID:0050570,1,0,DO
DOID:0080575,DOID:225,1,0,DO
DOID:0080576,DOID:0080027,1,0,DO
DOID:0080577,DOID:630,1,0,DO
DOID:0080578,DOID:0080577,1,0,DO
DOID:0080579,DOID:0050710,1,0,DO
DOID:0080580,DOID:0050710,1,0,DO
DOID:0080581,DOID:0060695,1,0,DO
DOID:0080582,DOID:4535,1,0,DO
DOID:4535,DOID:421,1,0,DO
DOID:0080583,DOID:10632,1,0,DO
DOID:10632,DOID:225,1,0,DO
DOID:0080584,DOID:10632,1,0,DO
DOID:0080585,DOID:0060238,1,0,DO
DOID:0080586,DOID:0060238,1,0,DO
DOID:0080587,DOID:3635,1,0,DO
DOID:3635,DOID:439,1,0,DO
DOID:0080588,DOID:2583,1,0,DO
DOID:0080589,DOID:10426,1,0,DO
DOID:10426,DOID:0080015,1,0,DO
DOID:0080590,DOID:10426,1,0,DO
DOID:0080591,DOID:10426,1,0,DO
DOID:0080592,DOID:10426,1,0,DO
DOID:0080593,DOID:0050567,1,0,DO
DOID:0080594,DOID:0080545,1,0,DO
DOID:0080595,DOID:0080545,1,0,DO
DOID:0080596,DOID:0080545,1,0,DO
DOID:0080598,DOID:0080597,1,0,DO
DOID:0080599,DOID:934,1,0,DO
DOID:0080600,DOID:0080599,1,0,DO
DOID:0080601,DOID:0060084,1,0,DO
DOID:0080602,DOID:0080601,1,0,DO
DOID:0080603,DOID:7147,1,0,DO
DOID:7147,DOID:3342,1,0,DO
DOID:0080604,DOID:7147,1,0,DO
DOID:0080605,DOID:7147,1,0,DO
DOID:0080606,DOID:0060648,1,0,DO
DOID:0080607,DOID:0060648,1,0,DO
DOID:0080608,DOID:0060648,1,0,DO
DOID:0080609,DOID:0060648,1,0,DO
DOID:0080610,DOID:0060648,1,0,DO
DOID:0080611,DOID:0060648,1,0,DO
DOID:0080612,DOID:0060648,1,0,DO
DOID:0080613,DOID:0060648,1,0,DO
DOID:0080614,DOID:0050632,1,0,DO
DOID:0080615,DOID:3116,1,0,DO
DOID:3116,DOID:731,1,0,DO
DOID:0080616,DOID:557,1,0,DO
DOID:0080617,DOID:0060092,1,0,DO
DOID:10619,DOID:0060073,1,0,DO
DOID:0080619,DOID:0060096,1,0,DO
DOID:0080620,DOID:9553,1,0,DO
DOID:0080621,DOID:0080620,1,0,DO
DOID:0080622,DOID:0080377,1,0,DO
DOID:0080623,DOID:0080377,1,0,DO
DOID:0080624,DOID:0080377,1,0,DO
DOID:0080625,DOID:0050590,1,0,DO
DOID:0080626,DOID:9553,1,0,DO
DOID:0080627,DOID:225,1,0,DO
DOID:0080628,DOID:0080627,1,0,DO
DOID:0080629,DOID:0080627,1,0,DO
DOID:0080630,DOID:0080638,1,0,DO
DOID:0080638,DOID:9952,1,0,DO
DOID:0080631,DOID:225,1,0,DO
DOID:0080632,DOID:681,1,0,DO
DOID:681,DOID:231,1,0,DO
DOID:0080633,DOID:0080015,1,0,DO
DOID:0080634,DOID:10629,1,0,DO
DOID:10629,DOID:5614,1,0,DO
DOID:0080635,DOID:10629,1,0,DO
DOID:0080636,DOID:10629,1,0,DO
DOID:0080639,DOID:184,1,0,DO
DOID:184,DOID:201,1,0,DO
DOID:0080641,DOID:8649,1,0,DO
DOID:8649,DOID:8618,1,0,DO
DOID:0080642,DOID:0080599,1,0,DO
DOID:0080643,DOID:0080630,1,0,DO
DOID:0080644,DOID:0080630,1,0,DO
DOID:0080645,DOID:0080630,1,0,DO
DOID:0080646,DOID:0080630,1,0,DO
DOID:0080647,DOID:0080630,1,0,DO
DOID:0080648,DOID:0080630,1,0,DO
DOID:0080649,DOID:0080630,1,0,DO
DOID:0080650,DOID:0080630,1,0,DO
DOID:0080651,DOID:0080630,1,0,DO
DOID:0080652,DOID:585,1,0,DO
DOID:585,DOID:557,1,0,DO
DOID:0080653,DOID:18,1,0,DO
DOID:0080654,DOID:0080653,1,0,DO
DOID:0080656,DOID:14449,1,0,DO
DOID:14449,DOID:14447,1,0,DO
DOID:0080661,DOID:37,1,0,DO
DOID:0080662,DOID:10273,1,0,DO
DOID:0080663,DOID:10273,1,0,DO
DOID:0080664,DOID:2256,1,0,DO
DOID:0080665,DOID:655,1,0,DO
DOID:0080666,DOID:655,1,0,DO
DOID:0080667,DOID:0060160,1,0,DO
DOID:0080669,DOID:0060457,1,0,DO
DOID:0080670,DOID:0060451,1,0,DO
DOID:0080671,DOID:0060451,1,0,DO
DOID:0080672,DOID:0060465,1,0,DO
DOID:0080673,DOID:0060465,1,0,DO
DOID:0080674,DOID:3459,1,0,DO
DOID:0080675,DOID:0080046,1,0,DO
DOID:0080676,DOID:0080046,1,0,DO
DOID:0080677,DOID:2256,1,0,DO
DOID:0080678,DOID:0080488,1,0,DO
DOID:0080679,DOID:0080072,1,0,DO
DOID:0080680,DOID:0080072,1,0,DO
DOID:0080681,DOID:0080072,1,0,DO
DOID:0080682,DOID:0080072,1,0,DO
